unique_id,check_ids
171480,cstyleCast;redundantAssignment
171485,cstyleCast
171496,cstyleCast
171507,cstyleCast
171533,cstyleCast
171595,variableScope
171600,variableScope
171617,shadowArgument
171659,dangerousTypeCast
171694,cstyleCast
171803,constVariablePointer;dangerousTypeCast
171808,constParameterPointer
171818,variableScope
171851,constVariablePointer;variableScope
171899,variableScope
171900,variableScope
171911,cstyleCast
171913,variableScope
171943,cstyleCast;dangerousTypeCast
171987,unknownMacro
171988,constVariablePointer
172014,cstyleCast;unusedVariable
172067,cstyleCast
172196,dangerousTypeCast
172234,cstyleCast
172255,cstyleCast
172272,cstyleCast
172310,dangerousTypeCast
172335,cstyleCast
172489,variableScope
172542,redundantAssignment
172601,cstyleCast;dangerousTypeCast
172631,cstyleCast
172738,dangerousTypeCast
172766,variableScope
172774,cstyleCast
172788,cstyleCast
172892,constParameterPointer
172895,constParameterPointer
172897,constParameterPointer
172958,constParameterPointer
172971,unknownMacro
172972,constVariablePointer;cstyleCast;unreadVariable;variableScope
172973,cstyleCast;unreadVariable
172980,cstyleCast;unreadVariable;variableScope
172982,cstyleCast;unreadVariable;variableScope
172998,syntaxError
173005,syntaxError
173007,syntaxError
173013,syntaxError
173016,syntaxError
173026,syntaxError
173029,syntaxError
173049,syntaxError
173058,syntaxError
173132,syntaxError
173133,syntaxError
173139,syntaxError
173142,syntaxError
173150,syntaxError
173157,syntaxError
173161,syntaxError
173175,syntaxError
173183,syntaxError
173184,syntaxError
173212,syntaxError
173215,syntaxError
173229,syntaxError
173241,syntaxError
173262,variableScope
173276,constParameter
173296,syntaxError
173306,syntaxError
173312,syntaxError
173313,syntaxError
173314,syntaxError
173315,syntaxError
173324,syntaxError
173326,syntaxError
173329,syntaxError
173339,syntaxError
173401,cstyleCast;dangerousTypeCast;unreadVariable
173414,cstyleCast;unreadVariable
173459,cstyleCast;knownConditionTrueFalse
173483,cstyleCast
173496,variableScope
173512,cstyleCast
173521,constParameterPointer;constVariablePointer
173522,cstyleCast
173542,constParameterPointer;cstyleCast
173737,constVariablePointer
173756,dangerousTypeCast
173823,unusedVariable
173825,redundantInitialization
173834,cstyleCast
174046,constParameterPointer
174060,constParameterPointer
174061,cstyleCast
174402,cstyleCast
174522,syntaxError
174524,syntaxError
174549,variableScope
174627,cstyleCast
174630,cstyleCast
174675,constParameterPointer
174678,constVariablePointer
174686,constVariablePointer;redundantInitialization
174734,cstyleCast
174816,redundantAssignment;unusedVariable
174957,cstyleCast
175018,constParameterPointer;cstyleCast
175019,constParameterPointer
175036,redundantInitialization;unreadVariable;variableScope
175043,cstyleCast
175159,cstyleCast
175245,syntaxError
175263,syntaxError
175278,syntaxError
175289,syntaxError
175303,constParameterPointer
175398,constParameterPointer;cstyleCast
175418,constVariablePointer;dangerousTypeCast
175449,variableScope
175452,variableScope
175456,dangerousTypeCast
175480,dangerousTypeCast
175481,constVariablePointer;dangerousTypeCast
175489,constVariablePointer
175513,constVariablePointer
175522,redundantContinue;uninitvar
175537,cstyleCast
175596,cstyleCast
175608,cstyleCast
175628,va_end_missing
175636,cstyleCast
175730,constVariablePointer;variableScope
175825,constParameterPointer
175839,cstyleCast
175840,cstyleCast;variableScope
175841,variableScope
175857,passedByValue
175934,constParameterPointer
175936,dangerousTypeCast
175951,cstyleCast
175956,constParameterPointer
175977,dangerousTypeCast
175986,dangerousTypeCast
175991,dangerousTypeCast
176009,constParameterPointer;variableScope
176011,variableScope
176037,variableScope
176069,constVariablePointer;cstyleCast;dangerousTypeCast
176087,constParameterPointer;cstyleCast;dangerousTypeCast
176112,cstyleCast
176152,constParameterPointer
176232,constVariablePointer
176233,constParameterPointer
176417,dangerousTypeCast
176421,passedByValue
176438,constVariablePointer;cstyleCast
176458,constParameterReference
176475,constVariablePointer;cstyleCast;shadowVariable
176482,cstyleCast
176504,constVariablePointer;shadowVariable
176509,syntaxError
176510,syntaxError
176511,syntaxError
176520,syntaxError
176525,syntaxError
176544,syntaxError
176565,syntaxError
176573,syntaxError
176584,syntaxError
176586,syntaxError
176598,syntaxError
176601,syntaxError
176604,syntaxError
176605,syntaxError
176619,syntaxError
176620,syntaxError
176627,syntaxError
176638,syntaxError
176640,syntaxError
176645,syntaxError
176673,syntaxError
176678,syntaxError
176681,syntaxError
176698,syntaxError
176813,identicalInnerCondition
176829,useStlAlgorithm
176844,dangerousTypeCast
176850,constParameterPointer
176857,dangerousTypeCast
176861,cstyleCast
176876,dangerousTypeCast
177084,cstyleCast
177103,cstyleCast
177131,cstyleCast;unreadVariable
177144,cstyleCast
177214,cstyleCast;redundantAssignment;shadowVariable;unreadVariable
177497,invalidPrintfArgType_sint
177708,dangerousTypeCast
177745,syntaxError
177751,syntaxError
177752,syntaxError
177812,cstyleCast;dangerousTypeCast
177815,syntaxError
177881,constParameterPointer;constVariablePointer;missingReturn;nullPointerRedundantCheck;uninitvar;unreadVariable;unusedVariable;variableScope
177906,shadowVariable;variableScope
177924,syntaxError
177926,syntaxError
177971,syntaxError
177987,syntaxError
177996,syntaxError
178011,syntaxError
178021,syntaxError
178026,syntaxError
178033,syntaxError
178042,syntaxError
178043,syntaxError
178054,syntaxError
178060,syntaxError
178070,syntaxError
178086,syntaxError
178090,syntaxError
178092,syntaxError
178094,syntaxError
178096,syntaxError
178100,cstyleCast
178109,syntaxError
178123,cstyleCast;shadowArgument;shadowVariable;uninitMemberVarNoCtor;unusedStructMember;unusedVariable
178127,unreadVariable
178149,unknownMacro
178153,cstyleCast;uninitvar;variableScope
178168,cstyleCast;variableScope
178169,syntaxError
178176,syntaxError
178177,syntaxError
178183,syntaxError
178184,syntaxError
178201,syntaxError
178206,unknownMacro
178218,constParameterPointer;cstyleCast
178252,syntaxError
178257,syntaxError
178263,syntaxError
178282,syntaxError
178293,syntaxError
178301,syntaxError
178313,syntaxError
178356,unusedVariable
178360,syntaxError
178361,syntaxError
178364,unknownMacro
178396,unknownMacro
178401,syntaxError
178422,constVariablePointer;missingReturn;unreadVariable;unusedVariable
178424,syntaxError
178429,constVariablePointer;legacyUninitvar;missingReturn;nullPointer;unreadVariable;unusedVariable
178441,dangerousTypeCast
178455,syntaxError
178458,dangerousTypeCast
178472,syntaxError
178473,syntaxError
178500,constVariablePointer
178504,constParameterPointer;constVariablePointer;missingReturn;unreadVariable;unusedVariable
178505,syntaxError
178511,syntaxError
178521,cstyleCast
178525,syntaxError
178540,unreachableCode
178602,syntaxError
178608,syntaxError
178612,syntaxError
178616,syntaxError
178620,syntaxError
178625,variableScope
178650,cstyleCast
178653,cstyleCast
178656,unknownMacro
178690,constVariable
178748,cstyleCast
178755,constParameterPointer;cstyleCast
178769,syntaxError
178818,syntaxError
178827,cstyleCast
178828,syntaxError
178872,cstyleCast
178880,constParameterPointer;unreadVariable
178914,constVariablePointer
178917,syntaxError
178922,constParameterPointer
178937,syntaxError
178959,cstyleCast
179011,constVariablePointer
179061,constParameterPointer
179101,dangerousTypeCast
179136,cstyleCast;dangerousTypeCast
179160,syntaxError
179176,variableScope
179199,syntaxError
179226,syntaxError
179245,cstyleCast
179273,cstyleCast
179294,constVariablePointer
179299,syntaxError
179306,syntaxError
179323,syntaxError
179355,constParameterPointer;constVariablePointer;dangerousTypeCast
179356,constParameterPointer
179359,cstyleCast
179415,constParameterPointer
179421,unknownMacro
179443,syntaxError
179453,constVariablePointer
179457,syntaxError
179482,syntaxError
179536,unknownMacro
179542,constParameterPointer
179588,syntaxError
179597,unknownMacro
179598,unknownMacro
179607,arithOperationsOnVoidPointer;cstyleCast
179611,syntaxError
179612,cstyleCast
179618,syntaxError
179622,unusedLabel
179624,syntaxError
179636,syntaxError
179639,dangerousTypeCast
179643,dangerousTypeCast;knownConditionTrueFalse;nullPointerRedundantCheck
179651,constVariablePointer;cstyleCast;legacyUninitvar;unassignedVariable;uninitvar;unreadVariable;unusedLabel
179656,constParameterPointer
179679,cstyleCast;unreadVariable
179737,knownConditionTrueFalse
179745,syntaxError
179758,syntaxError
179779,syntaxError
179787,syntaxError
179788,syntaxError
179789,dangerousTypeCast
179798,cstyleCast;dangerousTypeCast
179803,unknownMacro
179817,syntaxError
179820,syntaxError
179845,syntaxError
179853,syntaxError
179881,constVariablePointer;cstyleCast
179906,syntaxError
179912,syntaxError
179913,internalAstError
179963,cstyleCast;unreadVariable
179987,syntaxError
179995,syntaxError
180033,syntaxError
180046,syntaxError
180059,unknownMacro
180065,redundantInitialization
180071,constParameterPointer;cstyleCast
180074,syntaxError
180079,syntaxError
180098,constParameterPointer
180102,unknownMacro
180111,unknownMacro
180121,cstyleCast;variableScope
180123,unknownMacro
180126,unknownMacro
180149,syntaxError
180175,syntaxError
180177,cstyleCast
180208,unknownMacro
180217,unknownMacro
180218,unknownMacro
180220,unknownMacro
180225,unknownMacro
180229,unknownMacro
180231,unknownMacro
180240,unknownMacro
180255,unknownMacro
180289,unknownMacro
180297,variableScope
180301,knownConditionTrueFalse;variableScope
180305,syntaxError
180309,syntaxError
180320,syntaxError
180329,syntaxError
180331,syntaxError
180338,cstyleCast;dangerousTypeCast
180353,redundantAssignment
180394,cstyleCast
180399,cstyleCast
180432,variableScope
180508,syntaxError
180514,cstyleCast;dangerousTypeCast;unreadVariable
180542,syntaxError
180545,dangerousTypeCast
180609,dangerousTypeCast
180636,syntaxError
180642,cstyleCast
180646,internalAstError
180662,syntaxError
180664,cstyleCast
180668,cstyleCast
180688,syntaxError
180695,syntaxError
180696,syntaxError
180701,syntaxError
180707,constParameterPointer;unsignedLessThanZero
180730,syntaxError
180752,cstyleCast
180764,constParameter;unreachableCode
180772,cstyleCast
180776,constParameterPointer
180780,dangerousTypeCast
180791,constParameterPointer;cstyleCast
180806,syntaxError
180825,constVariablePointer
180830,syntaxError
180850,syntaxError
180854,constParameterPointer
180885,syntaxError
180886,syntaxError
180887,syntaxError
180907,constVariablePointer
180915,unusedLabel
180939,syntaxError
180969,syntaxError
180983,cstyleCast
181001,syntaxError
181013,syntaxError
181024,syntaxError
181028,syntaxError
181031,syntaxError
181045,syntaxError
181051,syntaxError
181054,syntaxError
181061,syntaxError
181062,syntaxError
181067,syntaxError
181070,syntaxError
181077,syntaxError
181082,syntaxError
181092,syntaxError
181107,syntaxError
181114,syntaxError
181125,syntaxError
181132,syntaxError
181151,cstyleCast;unreadVariable
181163,constVariablePointer
181170,variableScope
181172,unknownMacro
181198,syntaxError
181205,cstyleCast;unreadVariable
181213,syntaxError
181224,syntaxError
181255,syntaxError
181263,dangerousTypeCast
181267,shadowArgument
181268,cstyleCast;variableScope
181299,dangerousTypeCast
181304,syntaxError
181332,constParameterPointer
181337,cstyleCast
181345,syntaxError
181346,syntaxError
181412,syntaxError
181419,knownConditionTrueFalse;unsignedLessThanZero
181421,cstyleCast
181433,syntaxError
181474,syntaxError
181475,syntaxError
181482,syntaxError
181499,syntaxError
181508,nullPointer
181518,knownConditionTrueFalse
181528,syntaxError
181537,constParameterPointer
181555,syntaxError
181581,syntaxError
181587,syntaxError
181610,syntaxError
181622,syntaxError
181640,syntaxError
181656,constVariablePointer;cstyleCast;unreadVariable
181701,dangerousTypeCast
181773,cstyleCast;unreadVariable;variableScope
181774,constParameterPointer;cstyleCast
181777,constVariablePointer;variableScope
181793,cstyleCast;unreadVariable
181799,redundantAssignment;unreadVariable
181821,syntaxError
181824,syntaxError
181876,variableScope
181928,constParameterPointer
181941,cstyleCast
181942,cstyleCast
181950,syntaxError
181952,syntaxError
181957,syntaxError
181992,unknownMacro
182001,cstyleCast;redundantAssignment
182006,dangerousTypeCast
182012,cstyleCast
182025,variableScope
182060,cstyleCast
182073,variableScope
182074,variableScope
182086,syntaxError
182099,constVariablePointer;variableScope
182102,syntaxError
182115,unreadVariable;variableScope
182117,constVariablePointer;cstyleCast;redundantInitialization;shadowVariable
182131,constParameterPointer;cstyleCast
182148,unknownMacro
182180,cstyleCast
182197,syntaxError
182217,cstyleCast
182290,cstyleCast;shadowVariable;unusedLabelConfiguration
182292,constVariablePointer;cstyleCast
182301,variableScope
182310,leakReturnValNotUsed
182346,syntaxError
182380,syntaxError
182397,unknownMacro
182398,unknownMacro
182402,constVariablePointer;duplicateBreak
182407,constParameterPointer
182421,constParameterPointer;constVariablePointer;cstyleCast;uninitvar;variableScope
182428,syntaxError
182435,constParameterPointer
182438,constVariablePointer;uninitvar;unreachableCode;unreadVariable
182458,cstyleCast
182481,cstyleCast
182486,nullPointerOutOfMemory
182495,syntaxError
182500,syntaxError
182517,syntaxError
182538,unknownMacro
182568,cstyleCast
182594,constParameterPointer
182627,variableScope
182645,cstyleCast
182649,dangerousTypeCast
182652,cstyleCast
182662,syntaxError
182709,syntaxError
182718,constVariablePointer;cstyleCast;nullPointerOutOfMemory
182732,syntaxError
182736,multiCondition;nullPointer;variableScope
182747,constVariablePointer;dangerousTypeCast;variableScope
182770,cstyleCast;variableScope
182771,cstyleCast
182783,syntaxError
182792,cstyleCast
182818,syntaxError
182822,syntaxError
182838,syntaxError
182847,syntaxError
182905,unreadVariable
182911,syntaxError
182912,syntaxError
182922,constParameterPointer;constVariablePointer;cstyleCast;nullPointerOutOfMemory;variableScope
182923,constParameterPointer;constVariablePointer;cstyleCast;nullPointerOutOfMemory;variableScope
182940,constVariablePointer
182977,syntaxError
182979,syntaxError
182980,syntaxError
183009,syntaxError
183018,syntaxError
183024,syntaxError
183051,cstyleCast
183054,syntaxError
183063,cstyleCast
183072,constVariablePointer;dangerousTypeCast
183089,constVariablePointer;cstyleCast
183116,unknownMacro
183131,cstyleCast;unreadVariable
183133,cstyleCast;knownConditionTrueFalse;shadowVariable;uninitMemberVarNoCtor;unreadVariable
183157,syntaxError
183158,cstyleCast
183160,syntaxError
183165,syntaxError
183179,uselessAssignmentPtrArg
183194,syntaxError
183199,syntaxError
183202,syntaxError
183206,syntaxError
183238,syntaxError
183242,cstyleCast;unusedVariable
183275,cstyleCast;unreadVariable;variableScope
183301,syntaxError
183363,redundantInitialization
183369,cstyleCast;redundantPointerOp;unreadVariable;variableScope
183371,cstyleCast
183385,cstyleCast
183386,cstyleCast
183419,clarifyCalculation
183429,syntaxError
183634,syntaxError
183705,syntaxError
183712,syntaxError
183715,syntaxError
183747,syntaxError
183907,syntaxError
184365,shadowVariable
184482,syntaxError
184497,unknownMacro
184668,syntaxError
184753,syntaxError
184772,unknownMacro
184839,shadowVariable
184962,syntaxError
184965,syntaxError
184972,syntaxError
184981,syntaxError
184989,syntaxError
185114,syntaxError
185159,nullPointerRedundantCheck
185205,redundantInitialization;unreachableCode;unreadVariable
185352,useStlAlgorithm
185546,unknownMacro
186055,redundantContinue
186152,syntaxError
186157,syntaxError
186408,unreachableCode
186537,uninitMemberVarNoCtor;useStlAlgorithm
186923,syntaxError
186924,syntaxError
187015,syntaxError
187060,useStlAlgorithm
187220,constVariablePointer
187224,constVariablePointer;cstyleCast
187311,syntaxError
187312,syntaxError
187347,unknownMacro
187417,cstyleCast
187419,cstyleCast
187422,cstyleCast
187517,dangerousTypeCast
187525,cstyleCast;nullPointerRedundantCheck;unreadVariable
187541,cstyleCast
187563,constVariablePointer;cstyleCast;knownConditionTrueFalse;shadowVariable;variableScope
187564,constVariablePointer;cstyleCast
187583,syntaxError
187608,syntaxError
187616,syntaxError
187625,constParameterPointer
187631,syntaxError
187647,syntaxError
187648,syntaxError
187651,syntaxError
187667,syntaxError
187670,syntaxError
187683,syntaxError
187711,constParameterPointer
187712,syntaxError
187723,syntaxError
187725,syntaxError
187726,syntaxError
187747,syntaxError
187754,syntaxError
187782,cstyleCast;redundantAssignment
187810,cstyleCast
187820,cstyleCast;unreadVariable;variableScope
187878,shadowVariable
187901,cstyleCast;dangerousTypeCast;multiCondition
187929,variableScope
187936,constVariablePointer;cstyleCast;dangerousTypeCast
187947,unknownMacro
187948,variableScope
187957,unknownMacro
187977,constVariablePointer;cstyleCast;unreadVariable;variableScope
188006,constVariablePointer;cstyleCast
188027,constVariablePointer
188067,variableScope
188079,syntaxError
188108,cstyleCast
188128,constVariablePointer;cstyleCast;shadowVariable;variableScope
188136,syntaxError
188155,cstyleCast
188172,constParameterPointer
188203,cstyleCast;unusedVariable
188212,cstyleCast
188214,cstyleCast
188228,constVariablePointer;cstyleCast
188240,cstyleCast
188245,cstyleCast
188517,va_end_missing
